-1.322604094988655561e+02,-2.279001731533969632e+02,-7.431013645450268257e+01,7.728675430609581554e+02,1.547111895923455904e+02,7.950103077934085150e+02,-4.266760803933135549e+01
-1.402059727122041011e+02,-2.415913089889983780e+02,-7.877432864042015126e+01,8.192976723959301353e+02,1.640054866641189051e+02,8.427706669194901679e+02,-4.523087075810722268e+01
-1.223029577695230330e+02,-2.107423178142059328e+02,-6.871557040446408848e+01,7.146808847679420751e+02,1.430634923850559517e+02,7.351565934870848196e+02,-3.945530400165342400e+01
-1.024161147039162785e+02,-1.764749584789459504e+02,-5.754220395675773858e+01,5.984715399035874270e+02,1.198009215252349975e+02,6.156178344091991903e+02,-3.303974829395475865e+01
-8.737133170607430088e+01,-1.505510356417588866e+02,-4.908933524317954777e+01,5.105569136334565314e+02,1.022023348916831367e+02,5.251844416265938662e+02,-2.818625580575701406e+01
-7.625298392699087913e+01,-1.313928204688755557e+02,-4.284252303578630006e+01,4.455865255673927550e+02,8.919668325548271071e+01,4.583526427270189743e+02,-2.459944319206258356e+01
-6.807243608814283675e+01,-1.172967786070111487e+02,-3.824630540361081898e+01,3.977832567505216730e+02,7.962751367207724229e+01,4.091798034781150477e+02,-2.196037372254018294e+01
-6.037031051746055255e+01,-1.040251143360608523e+02,-3.391888796769308101e+01,3.527756623485842056e+02,7.061797700161966418e+01,3.628827351126719236e+02,-1.947564472340329544e+01
-5.664660864834634424e+01,-9.760873997310429218e+01,-3.182673661977131374e+01,3.310161023594841367e+02,6.626218868945039731e+01,3.404997606435020430e+02,-1.827436724052930472e+01
-4.988412355642353191e+01,-8.595618627819160906e+01,-2.802725352534843850e+01,2.914993243774359826e+02,5.835179345374707793e+01,2.998508213671972271e+02,-1.609276910116719250e+01
-4.877589687689796705e+01,-8.404658193692208101e+01,-2.740459950446564008e+01,2.850233695984892961e+02,5.705544885163195801e+01,2.931893295652824349e+02,-1.573525182324636162e+01
-4.247151037775034155e+01,-7.318338576033619347e+01,-2.386249780684740074e+01,2.481835040441265221e+02,4.968091297480589219e+01,2.552939966374099754e+02,-1.370143767513262389e+01
-4.124398881417295826e+01,-7.106822236451117192e+01,-2.317281829325820652e+01,2.410104461465204508e+02,4.824502356488425647e+01,2.479154296136088647e+02,-1.330543550688739707e+01
-4.093897640858658349e+01,-7.054265027298021096e+01,-2.300144793711523405e+01,2.392280972985029734e+02,4.788823628222361606e+01,2.460820162182868387e+02,-1.320703758253496751e+01
-3.579040434123763248e+01,-6.167105770731932779e+01,-2.010873730420464156e+01,2.091422669352020307e+02,4.186571062802800469e+01,2.151342225476944918e+02,-1.154609266512384913e+01
-3.559254780026843434e+01,-6.133012771838871657e+01,-1.999757216708202279e+01,2.079860864933238815e+02,4.163426857414393822e+01,2.139449173721635589e+02,-1.148226354671965765e+01
-3.558958926600352157e+01,-6.132502981740830705e+01,-1.999590992298521641e+01,2.079687982124464440e+02,4.163080783818138286e+01,2.139271337795867964e+02,-1.148130911461964665e+01
-3.259037903457374341e+01,-5.615703938356507052e+01,-1.831081214960191161e+01,1.904428261436206640e+02,3.812249129432514394e+01,1.958990401251003277e+02,-1.051375482481302726e+01
-2.986765750171885969e+01,-5.146547135396912154e+01,-1.678105876836950472e+01,1.745325238127109913e+02,3.493759651838449543e+01,1.795329053756883297e+02,-9.635396625225681078e+00
-2.986555923783101463e+01,-5.146185579958535072e+01,-1.677987986474737170e+01,1.745202625467597386e+02,3.493514208093494489e+01,1.795202928227283792e+02,-9.634719718950638168e+00
