1.835290748517871009e+02,-6.602703747154107532e+02,1.204121444493754609e+02,4.501605984635248205e+02,-8.195010754934476438e+01,5.376706997910769132e+02,-6.281530040994582578e+02
1.945546105449381571e+02,-6.999362128908261411e+02,1.276459214276965071e+02,4.772040614680528847e+02,-8.687327210282198564e+01,5.699713447787718223e+02,-6.658893865939019179e+02
1.697117737358154841e+02,-6.105607873229728284e+02,1.113467096716951232e+02,4.162694858725650988e+02,-7.578035317440412655e+01,4.971912391593038478e+02,-5.808614280287265501e+02
1.421161090665269455e+02,-5.112816956235972157e+02,9.324138677929585128e+01,3.485827668469404443e+02,-6.345823097458311679e+01,4.163463902114269786e+02,-4.864115449454402551e+02
1.212394528138983958e+02,-4.361751346720965898e+02,7.954435839106031381e+01,2.973764493727730951e+02,-5.413630622475671572e+01,3.551856919094621503e+02,-4.149583740991805598e+02
1.058112525723649071e+02,-3.806701223851439408e+02,6.942202394580878888e+01,2.595341191613206888e+02,-4.724724698382903654e+01,3.099869067737495811e+02,-3.621532785719812750e+02
9.445964416336781255e+01,-3.398311940361400048e+02,6.197431293554657117e+01,2.316908641400420095e+02,-4.217848318862936452e+01,2.767309921893783553e+02,-3.233008682428246630e+02
8.377191088221869109e+01,-3.013806451838610201e+02,5.496216576090767347e+01,2.054759637819067279e+02,-3.740615546586276707e+01,2.454199803668856532e+02,-2.867206600497150362e+02
7.860477461179748104e+01,-2.827911818836635121e+02,5.157204373535935105e+01,1.928019983205008714e+02,-3.509890592828895706e+01,2.302822275248536528e+02,-2.690354394737522057e+02
6.922091864671854466e+01,-2.490315059339969253e+02,4.541536136297904136e+01,1.697852516794198721e+02,-3.090879051367842933e+01,2.027910825520072535e+02,-2.369179271980461294e+02
6.768310534347790508e+01,-2.434990170529132456e+02,4.440641279308334788e+01,1.660132991565237432e+02,-3.022212020984155600e+01,1.982858718350176730e+02,-2.316545538227111649e+02
5.893492267807773288e+01,-2.120262607540685735e+02,3.866679123379421412e+01,1.445557336601293343e+02,-2.631584807900924972e+01,1.726570089455573509e+02,-2.017127191236599231e+02
5.723157170723473541e+01,-2.058982279903300139e+02,3.754923455611373839e+01,1.403777499098850399e+02,-2.555526125990379427e+01,1.676668355399398251e+02,-1.958827707613372411e+02
5.680832604492595550e+01,-2.043755451550628663e+02,3.727154603254518150e+01,1.393396118339651082e+02,-2.536627198082631907e+01,1.664268860026750758e+02,-1.944341554154252947e+02
4.966399107795871970e+01,-1.786728452992426242e+02,3.258419774872744057e+01,1.218159681990202898e+02,-2.217615608565112595e+01,1.454966896055470329e+02,-1.699817057127422686e+02
4.938943856405803245e+01,-1.776851059376256785e+02,3.240406576152353324e+01,1.211425450693772063e+02,-2.205356184242142703e+01,1.446923546935033187e+02,-1.690420127157114507e+02
4.938533320056631482e+01,-1.776703363437985672e+02,3.240137226120386771e+01,1.211324754229855500e+02,-2.205172869974390792e+01,1.446803275328843483e+02,-1.690279615556305544e+02
4.522352634433478613e+01,-1.626976799694543274e+02,2.967083984421411103e+01,1.109243845981191328e+02,-2.019338271427432829e+01,1.324878092270390937e+02,-1.547836164493594993e+02
4.144538467747246813e+01,-1.491053103892032254e+02,2.719202747888281735e+01,1.016573487608373085e+02,-1.850635238305263286e+01,1.214192846590808728e+02,-1.418524171836876349e+02
4.144247305462485542e+01,-1.490948354368820503e+02,2.719011718346400386e+01,1.016502071246434582e+02,-1.850505227403341024e+01,1.214107547065637078e+02,-1.418424517619144751e+02
