-1.139387369155883789e+00,-6.654835343360900879e-01,3.199887275695800781e-01,-1.861720919609069824e+00,-1.598320126533508301e+00,-1.941802740097045898e+00,1.275328636169433594e+00
-1.154263540108953157e+00,-6.846644633726397533e-01,3.089546335154566004e-01,-1.797523646519101792e+00,-1.585334276528767683e+00,-1.874844024921285657e+00,1.231351786646349700e+00
-1.169139711062022524e+00,-7.038453924091894187e-01,2.979205394613331781e-01,-1.733326373429133982e+00,-1.572348426524027065e+00,-1.807885309745525415e+00,1.187374937123265806e+00
-1.184015882015092114e+00,-7.230263214457390841e-01,2.868864454072097003e-01,-1.669129100339166172e+00,-1.559362576519286447e+00,-1.740926594569765395e+00,1.143398087600181912e+00
-1.198892052968161481e+00,-7.422072504822887495e-01,2.758523513530862781e-01,-1.604931827249198140e+00,-1.546376726514545830e+00,-1.673967879394005154e+00,1.099421238077098018e+00
-1.213768223921230849e+00,-7.613881795188384149e-01,2.648182572989628003e-01,-1.540734554159230107e+00,-1.533390876509805212e+00,-1.607009164218244912e+00,1.055444388554013901e+00
-1.228644394874300216e+00,-7.805691085553880804e-01,2.537841632448393780e-01,-1.476537281069262297e+00,-1.520405026505064594e+00,-1.540050449042484670e+00,1.011467539030930229e+00
-1.243520565827369584e+00,-7.997500375919377458e-01,2.427500691907159003e-01,-1.412340007979294487e+00,-1.507419176500323976e+00,-1.473091733866724429e+00,9.674906895078461133e-01
-1.258396736780438951e+00,-8.189309666284874112e-01,2.317159751365924780e-01,-1.348142734889326455e+00,-1.494433326495583358e+00,-1.406133018690964409e+00,9.235138399847622193e-01
-1.273272907733508319e+00,-8.381118956650370766e-01,2.206818810824690003e-01,-1.283945461799358423e+00,-1.481447476490842741e+00,-1.339174303515203945e+00,8.795369904616783252e-01
-1.288149078686577909e+00,-8.572928247015867420e-01,2.096477870283455780e-01,-1.219748188709390613e+00,-1.468461626486102123e+00,-1.272215588339443926e+00,8.355601409385944311e-01
-1.303025249639647276e+00,-8.764737537381365184e-01,1.986136929742221002e-01,-1.155550915619422803e+00,-1.455475776481361505e+00,-1.205256873163683684e+00,7.915832914155105371e-01
-1.317901420592716644e+00,-8.956546827746861839e-01,1.875795989200986502e-01,-1.091353642529454770e+00,-1.442489926476620887e+00,-1.138298157987923442e+00,7.476064418924266430e-01
-1.332777591545786011e+00,-9.148356118112358493e-01,1.765455048659752002e-01,-1.027156369439486738e+00,-1.429504076471880269e+00,-1.071339442812163423e+00,7.036295923693427490e-01
-1.347653762498855379e+00,-9.340165408477855147e-01,1.655114108118517502e-01,-9.629590963495189282e-01,-1.416518226467139652e+00,-1.004380727636402959e+00,6.596527428462587439e-01
-1.362529933451924968e+00,-9.531974698843351801e-01,1.544773167577283002e-01,-8.987618232595510070e-01,-1.403532376462399256e+00,-9.374220124606429394e-01,6.156758933231748498e-01
-1.377406104404994336e+00,-9.723783989208848455e-01,1.434432227036048502e-01,-8.345645501695830859e-01,-1.390546526457658416e+00,-8.704632972848826977e-01,5.716990438000909558e-01
-1.392282275358063703e+00,-9.915593279574345109e-01,1.324091286494814002e-01,-7.703672770796150537e-01,-1.377560676452918020e+00,-8.035045821091224560e-01,5.277221942770070617e-01
-1.407158446311133071e+00,-1.010740256993984065e+00,1.213750345953579501e-01,-7.061700039896472436e-01,-1.364574826448177181e+00,-7.365458669333622144e-01,4.837453447539231677e-01
-1.422034617264202438e+00,-1.029921186030533953e+00,1.103409405412345001e-01,-6.419727308996794335e-01,-1.351588976443436785e+00,-6.695871517576021947e-01,4.397684952308391626e-01
-1.436910788217272028e+00,-1.049102115067083396e+00,9.930684648711105011e-02,-5.777754578097114013e-01,-1.338603126438695945e+00,-6.026284365818419531e-01,3.957916457077552685e-01
-1.451786959170341174e+00,-1.068283044103633284e+00,8.827275243298760010e-02,-5.135781847197433692e-01,-1.325617276433955549e+00,-5.356697214060817114e-01,3.518147961846713745e-01
-1.466663130123410763e+00,-1.087463973140182949e+00,7.723865837886415009e-02,-4.493809116297755590e-01,-1.312631426429214931e+00,-4.687110062303214697e-01,3.078379466615874804e-01
-1.481539301076480131e+00,-1.106644902176732614e+00,6.620456432474070008e-02,-3.851836385398077489e-01,-1.299645576424474314e+00,-4.017522910545612280e-01,2.638610971385035864e-01
-1.496415472029549498e+00,-1.125825831213282280e+00,5.517047027061722231e-02,-3.209863654498397167e-01,-1.286659726419733696e+00,-3.347935758788009863e-01,2.198842476154196923e-01
-1.511291642982618866e+00,-1.145006760249831945e+00,4.413637621649380005e-02,-2.567890923598716846e-01,-1.273673876414993078e+00,-2.678348607030409667e-01,1.759073980923357983e-01
-1.526167813935688233e+00,-1.164187689286381611e+00,3.310228216237032228e-02,-1.925918192699038745e-01,-1.260688026410252460e+00,-2.008761455272807250e-01,1.319305485692519042e-01
-1.541043984888757823e+00,-1.183368618322931276e+00,2.206818810824690003e-02,-1.283945461799360643e-01,-1.247702176405511842e+00,-1.339174303515204834e-01,8.795369904616778811e-02
-1.555920155841827190e+00,-1.202549547359480941e+00,1.103409405412342226e-02,-6.419727308996803217e-02,-1.234716326400771225e+00,-6.695871517576024168e-02,4.397684952308389406e-02
-1.570796326794896558e+00,-1.221730476396030607e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.221730476396030607e+00,0.000000000000000000e+00,0.000000000000000000e+00
