-6.234859591903321530e+01,-5.140553007383488193e+02,-7.912577267921284374e+01,8.115714053074050298e+02,-1.266433661684196466e+01,6.351587404645198376e+02,-8.856353109710101990e+02
-6.609419682874367652e+01,-5.449372472153363560e+02,-8.387926490722801987e+01,8.603266747598518123e+02,-1.342514846919697291e+01,6.733159935834794396e+02,-9.388399802590289482e+02
-5.765457495986328951e+01,-4.753537659199600967e+02,-7.316865319814134239e+01,7.504708603757605943e+02,-1.171088031783104633e+01,5.873397255181034780e+02,-8.189587378966569986e+02
-4.827976093123030665e+01,-3.980597583513949189e+02,-6.127120157464634786e+01,6.284419536527642549e+02,-9.806654587823793179e+00,4.918364510217788848e+02,-6.857934883002426432e+02
-4.118753205203506695e+01,-3.395853405131139766e+02,-5.227054836325952891e+01,5.361247158159341097e+02,-8.366070841456341611e+00,4.195863691138358718e+02,-5.850513908028116248e+02
-3.594625557639204771e+01,-2.963717618394481406e+02,-4.561891419495786693e+01,4.679007237236897367e+02,-7.301455213612550565e+00,3.661923429032186164e+02,-5.106012856646050295e+02
-3.208988106845588106e+01,-2.645765028088933946e+02,-4.072484066879258080e+01,4.177035503525012814e+02,-6.518142868414701141e+00,3.269066149872052165e+02,-4.558231244852821078e+02
-2.845903857565259543e+01,-2.346407231484272700e+02,-3.611698681924228538e+01,3.704420539082068444e+02,-5.780640911011493799e+00,2.899184308820047704e+02,-4.042485497446360796e+02
-2.670365626555656746e+01,-2.201678458041018871e+02,-3.388925450889292534e+01,3.475928130029876684e+02,-5.424085127539383322e+00,2.720359685638157430e+02,-3.793140899519326581e+02
-2.351576767514210076e+01,-1.938841580335966341e+02,-2.984354755729973263e+01,3.060971035142763981e+02,-4.776556604871001532e+00,2.395602524393076180e+02,-3.340314871684136619e+02
-2.299334091349619769e+01,-1.895768237285814166e+02,-2.918054271213523876e+01,2.992968441841437652e+02,-4.670440528484745890e+00,2.342381771139416742e+02,-3.266106370163012116e+02
-2.002140359799822278e+01,-1.650736234884663247e+02,-2.540889664734848807e+01,2.606121022413295236e+02,-4.066776339855074696e+00,2.039624037107548133e+02,-2.843955303278387419e+02
-1.944274029097108070e+01,-1.603026268696101511e+02,-2.467452275143751805e+01,2.530798300808819761e+02,-3.949237415361381398e+00,1.980674344363584396e+02,-2.761758639454216109e+02
-1.929895504716118992e+01,-1.591171379959805279e+02,-2.449204681354946800e+01,2.512082243027371078e+02,-3.920031549514632729e+00,1.966026628082324237e+02,-2.741334556563880369e+02
-1.687187773352416542e+01,-1.391062309340576917e+02,-2.141187532030285112e+01,2.196157478855219267e+02,-3.427040109339522189e+00,1.718774970395928108e+02,-2.396578537646398388e+02
-1.677860660598446430e+01,-1.383372237605858288e+02,-2.129350617459144956e+01,2.184016679381512631e+02,-3.408094743555666106e+00,1.709273237274822179e+02,-2.383329770320422085e+02
-1.677721192969324093e+01,-1.383257248530362631e+02,-2.129173620948551360e+01,2.183835138902383051e+02,-3.407811454898347137e+00,1.709131158560228130e+02,-2.383131662479711963e+02
-1.536336066835049685e+01,-1.266687224035730424e+02,-1.949743640436255276e+01,1.999798716245242076e+02,-3.120627950027853537e+00,1.565099047953485751e+02,-2.182300098745387800e+02
-1.407984835128401713e+01,-1.160863460015810205e+02,-1.786854801747656296e+01,1.832728090269380914e+02,-2.859919079273277376e+00,1.434344849777599507e+02,-1.999982628190584819e+02
-1.407885921320580813e+01,-1.160781906988869991e+02,-1.786729271551553211e+01,1.832599337381149951e+02,-2.859718164121969330e+00,1.434244084124958931e+02,-1.999842125329762723e+02
